0,1,53
0,2,1
0,3,88
0,4,1
0,5,49
0,6,55
0,7,95
0,8,99
0,9,27
0,10,68
0,11,37
0,12,58
0,13,4
0,14,94
0,15,58
0,16,10
0,17,66
0,18,66
0,19,46
0,20,64
0,21,48
0,22,19
0,23,15
0,24,39
0,25,8
0,26,67
0,27,51
0,28,21
0,29,10
0,30,4
0,31,96
0,32,27
0,33,15
0,34,81
0,35,39
0,36,66
0,37,75
0,38,13
0,39,88
0,40,76
0,41,1
0,42,35
0,43,58
0,44,74
0,45,30
0,46,31
0,47,22
0,48,33
0,49,6
0,50,19
0,51,49
0,52,61
0,53,70
0,54,12
0,55,87
0,56,20
0,57,26
0,58,86
0,59,7
0,60,53
0,61,58
0,62,27
0,63,26
0,64,8
0,65,86
0,66,60
0,67,37
0,68,58
0,69,58
0,70,42
0,71,41
0,72,18
0,73,48
0,74,2
0,75,34
0,76,7
0,77,49
0,78,55
0,79,1
0,80,19
0,81,61
0,82,27
0,83,99
0,84,6
0,85,14
0,86,7
0,87,76
0,88,96
0,89,63
0,90,30
0,91,16
0,92,10
0,93,40
0,94,8
0,95,29
0,96,63
0,97,18
0,98,2
0,99,43
0,100,60
0,101,66
0,102,66
0,103,83
0,104,25
0,105,63
0,106,71
0,107,26
0,108,44
0,109,71
0,110,5
0,111,40
0,112,79
0,113,53
0,114,19
0,115,93
0,116,48
0,117,85
0,118,7
0,119,71
0,120,74
0,121,28
0,122,99
0,123,14
0,124,56
0,125,89
0,126,58
0,127,22
0,128,52
0,129,82
0,130,78
0,131,36
0,132,4
0,133,16
0,134,79
0,135,51
0,136,7
0,137,3
0,138,35
0,139,12
0,140,76
0,141,96
0,142,75
0,143,85
0,144,56
0,145,29
0,146,37
0,147,80
0,148,49
0,149,39
0,150,20
0,151,20
0,152,2
0,153,40
0,154,93
0,155,31
0,156,77
0,157,69
0,158,8
0,159,96
0,160,28
0,161,27
0,162,26
0,163,22
0,164,52
0,165,61
0,166,13
0,167,30
0,168,94
0,169,35
0,170,7
0,171,44
0,172,47
0,173,73
0,174,68
0,175,5
0,176,90
0,177,74
0,178,25
0,179,72
0,180,32
0,181,11
0,182,90
0,183,61
0,184,90
0,185,67
0,186,19
0,187,70
0,188,29
0,189,39
0,190,30
0,191,90
0,192,95
0,193,40
0,194,16
0,195,27
0,196,59
0,197,22
0,198,71
0,199,70
0,200,9
0,201,21
0,202,21
0,203,18
0,204,41
0,205,3
0,206,55
0,207,67
0,208,37
0,209,15
0,210,37
0,211,79
0,212,34
0,213,62
0,214,54
0,215,72
0,216,61
0,217,8
0,218,95
0,219,24
0,220,62
0,221,14
0,222,11
0,223,94
0,224,86
0,225,88
0,226,44
0,227,16
0,228,96
0,229,92
0,230,57
0,231,78
0,232,47
0,233,92
0,234,48
0,235,82
0,236,1
0,237,45
0,238,27
0,239,11
0,240,48
0,241,82
0,242,57
0,243,69
0,244,83
0,245,2
0,246,74
0,247,29
0,248,70
0,249,33
0,250,88
0,251,50
0,252,80
0,253,35
0,254,75
0,255,54
0,256,18
0,257,26
0,258,53
0,259,63
0,260,70
0,261,2
0,262,13
0,263,90
0,264,18
0,265,25
0,266,73
0,267,17
0,268,71
0,269,92
0,270,95
0,271,23
0,272,60
0,273,77
0,274,47
0,275,73
0,276,16
0,277,41
0,278,39
0,279,63
0,280,84
0,281,75
0,282,45
0,283,25
0,284,36
0,285,90
0,286,46
0,287,13
0,288,99
0,289,93
0,290,39
0,291,35
0,292,58
0,293,17
0,294,28
0,295,43
0,296,5
0,297,49
0,298,66
0,299,36
0,300,64
0,301,22
0,302,71
0,303,37
0,304,40
0,305,68
0,306,58
0,307,79
0,308,52
0,309,86
0,310,48
0,311,46
0,312,93
0,313,23
0,314,75
0,315,81
0,316,17
0,317,20
0,318,40
0,319,93
0,320,22
0,321,8
0,322,29
0,323,61
0,324,8
0,325,55
0,326,85
0,327,38
0,328,57
0,329,49
0,330,60
0,331,82
0,332,17
0,333,52
0,334,99
0,335,80
0,336,82
0,337,79
0,338,81
0,339,95
0,340,47
0,341,11
0,342,72
