0,1,70
0,2,52
0,3,78
0,4,54
0,5,70
0,6,53
0,7,84
0,8,33
0,9,34
0,10,12
0,11,37
0,12,31
0,13,85
0,14,33
0,15,47
0,16,5
0,17,21
0,18,89
0,19,5
0,20,25
0,21,37
0,22,16
0,23,7
0,24,29
0,25,75
0,26,36
0,27,50
0,28,39
0,29,32
0,30,38
0,31,22
0,32,10
0,33,66
0,34,80
0,35,2
0,36,67
0,37,67
0,38,17
0,39,60
0,40,46
0,41,94
0,42,10
0,43,51
0,44,38
0,45,58
0,46,53
0,47,36
0,48,5
0,49,3
0,50,16
0,51,66
0,52,53
0,53,62
0,54,89
0,55,91
0,56,23
0,57,23
0,58,81
0,59,64
0,60,10
0,61,40
0,62,25
0,63,36
0,64,56
0,65,7
0,66,76
0,67,62
0,68,75
0,69,82
0,70,4
0,71,64
0,72,9
0,73,33
0,74,16
0,75,46
0,76,92
0,77,51
0,78,31
0,79,11
0,80,93
0,81,90
0,82,25
0,83,93
0,84,94
0,85,98
0,86,74
0,87,4
0,88,71
0,89,12
0,90,15
0,91,32
0,92,32
0,93,54
0,94,42
0,95,45
0,96,87
0,97,78
0,98,85
0,99,81
0,100,27
0,101,99
0,102,48
0,103,47
0,104,25
0,105,56
0,106,80
0,107,11
0,108,90
0,109,88
0,110,43
0,111,94
0,112,27
0,113,37
0,114,38
0,115,29
0,116,48
0,117,23
0,118,1
0,119,1
0,120,40
0,121,93
0,122,61
0,123,99
0,124,55
0,125,7
0,126,61
0,127,96
0,128,77
0,129,10
0,130,55
0,131,55
0,132,69
0,133,36
0,134,87
0,135,10
0,136,90
0,137,55
0,138,36
0,139,91
0,140,83
0,141,64
0,142,69
0,143,54
0,144,1
0,145,46
0,146,8
0,147,37
0,148,70
0,149,43
0,150,86
0,151,30
0,152,98
0,153,42
0,154,11
0,155,60
0,156,73
0,157,90
0,158,67
0,159,41
0,160,69
0,161,97
0,162,72
0,163,39
0,164,25
0,165,67
0,166,70
0,167,85
0,168,45
0,169,7
0,170,20
0,171,89
0,172,1
0,173,71
0,174,42
0,175,77
0,176,55
0,177,81
0,178,33
0,179,83
0,180,77
0,181,91
0,182,81
0,183,53
0,184,19
0,185,93
0,186,27
0,187,44
0,188,26
0,189,40
0,190,95
0,191,82
0,192,87
0,193,48
0,194,94
0,195,64
0,196,68
0,197,4
0,198,14
0,199,40
0,200,91
0,201,53
0,202,6
0,203,73
0,204,19
0,205,40
0,206,45
0,207,7
0,208,37
0,209,39
